,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_LATEST_lcl,LAST_DELIVERY_SCHEDULE_LATEST_lcl,Model_Target,CARRIER_SIZE,CARRIER_EFFICIENCY,distance,region_delivery,region_collection,parish_delivery,parish_collection
402,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,NN4 9BB,53.293393,-1.074008,52.215154,-0.947502,2023-11-21 16:59:00+00:00,2023-11-22 08:05:00+00:00,0,SMALL,GOOD,120.23428385277865,East Midlands,East Midlands,Hunsbury Meadows,
403,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,BT40 1AX,53.293393,-1.074008,54.84518,-5.80489,2023-11-22 06:59:00+00:00,2023-11-24 22:00:00+00:00,0,VERY SMALL,GOOD,353.6480715025141,,East Midlands,,
404,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,OX16 2AA,53.293393,-1.074008,52.081463,-1.329055,2023-11-23 05:38:18+00:00,2023-11-23 08:55:00+00:00,0,MEDIUM,BAD,135.89490831785923,South East,East Midlands,Banbury,
405,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,OX16 2AA,53.293393,-1.074008,52.081463,-1.329055,2023-11-23 05:59:00+00:00,2023-11-23 10:55:00+00:00,1,MEDIUM,BAD,135.89490831785923,South East,East Midlands,Banbury,
406,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,RG2 0PN,53.293393,-1.074008,51.419654,-0.973301,2023-11-23 06:59:00+00:00,2023-11-23 14:25:00+00:00,0,VERY SMALL,GOOD,208.52787112839258,South East,East Midlands,"Reading, unparished area",
407,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,NG16 3SE,53.293393,-1.074008,53.028146,-1.292116,2023-11-23 03:59:00+00:00,2023-11-23 07:25:00+00:00,1,SMALL,BAD,32.89412781252948,East Midlands,East Midlands,Eastwood,
408,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP4 7GQ,53.293393,-1.074008,51.17534,-1.753679,2023-11-23 14:59:00+00:00,2023-11-24 08:25:00+00:00,0,VERY SMALL,BAD,240.0940560433558,South West,East Midlands,Amesbury,
409,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,OX16 2AA,53.293393,-1.074008,52.081463,-1.329055,2023-11-24 07:38:18+00:00,2023-11-24 10:55:00+00:00,1,MEDIUM,BAD,135.89490831785923,South East,East Midlands,Banbury,
410,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,DA2 6QA,53.293393,-1.074008,51.452153,0.265912,2023-11-23 16:59:00+00:00,2023-11-24 07:25:00+00:00,0,MEDIUM,BAD,224.09438900176747,South East,East Midlands,Stone,
411,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,DA2 6QA,53.293393,-1.074008,51.452153,0.265912,2023-11-24 13:59:00+00:00,2023-11-24 20:25:00+00:00,1,MEDIUM,BAD,224.09438900176747,South East,East Midlands,Stone,
412,Tractor Unit,Curtain-Side 13.6M Trailer,M24 4DP,SP4 7SQ,53.547321,-2.202131,51.177012,-1.757833,2023-11-24 13:00:00+00:00,2023-11-25 16:25:00+00:00,1,MEDIUM,BAD,265.36918093819975,South West,North West,Amesbury,"Rochdale, unparished area"
413,Tractor Unit,Curtain-Side 13.6M Trailer,M24 4DP,SP4 7SQ,53.547321,-2.202131,51.177012,-1.757833,2023-11-25 22:00:00+00:00,2023-11-26 06:25:00+00:00,1,MEDIUM,OKAY,265.36918093819975,South West,North West,Amesbury,"Rochdale, unparished area"
414,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP4 7SQ,53.293393,-1.074008,51.177012,-1.757833,2023-11-26 23:59:00+00:00,2023-11-27 06:25:00+00:00,0,SMALL,GOOD,239.96613788368222,South West,East Midlands,Amesbury,
415,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,NP16 6UD,53.293393,-1.074008,51.614678,-2.674519,2023-11-28 11:59:00+00:00,2023-11-29 01:25:00+00:00,1,SMALL,BAD,215.9387529379306,,East Midlands,,
416,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP4 7GQ,53.293393,-1.074008,51.17534,-1.753679,2023-11-30 10:59:00+00:00,2023-11-30 18:25:00+00:00,1,VERY SMALL,BAD,240.0940560433558,South West,East Midlands,Amesbury,
417,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,NP16 6UD,53.293393,-1.074008,51.614678,-2.674519,2023-11-30 13:15:00+00:00,2023-11-30 21:15:00+00:00,1,VERY SMALL,VERY BAD,215.9387529379306,,East Midlands,,
418,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,UB6 0AA,53.293393,-1.074008,51.542359,-0.344091,2023-12-03 15:59:00+00:00,2023-12-04 11:25:00+00:00,1,MEDIUM,BAD,200.96018972152842,London,East Midlands,"Ealing, unparished area",
419,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,RM19 1ND,53.293393,-1.074008,51.480755,0.261461,2023-12-01 18:59:00+00:00,2023-12-02 12:00:00+00:00,1,MEDIUM,BAD,221.0548211065016,East of England,East Midlands,"Thurrock, unparished area",
420,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,NN15 5YT,53.293393,-1.074008,52.370504,-0.684925,2023-12-04 04:59:00+00:00,2023-12-04 08:45:00+00:00,1,VERY SMALL,BAD,105.9298616959816,East Midlands,East Midlands,Burton Latimer,
421,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,NP16 6UD,53.293393,-1.074008,51.614678,-2.674519,2023-12-05 22:30:00+00:00,2023-12-06 18:25:00+00:00,0,VERY SMALL,VERY BAD,215.9387529379306,,East Midlands,,
422,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,NP16 6UD,53.293393,-1.074008,51.614678,-2.674519,2023-12-07 08:59:00+00:00,2023-12-10 10:00:00+00:00,0,VERY SMALL,VERY BAD,215.9387529379306,,East Midlands,,
423,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP10 3UX,53.293393,-1.074008,51.212429,-1.518279,2023-12-06 18:59:00+00:00,2023-12-07 14:30:00+00:00,0,VERY SMALL,BAD,233.43247207201767,South East,East Midlands,Andover,
424,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,CF3 2EX,53.293393,-1.074008,51.500201,-3.118005,2023-12-06 16:59:00+00:00,2023-12-07 10:25:00+00:00,1,SMALL,BAD,242.9356339546272,,East Midlands,Rumney,
425,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,BT40 1AX,53.293393,-1.074008,54.84518,-5.80489,2023-12-06 06:59:00+00:00,2023-12-08 16:00:00+00:00,0,VERY SMALL,GOOD,353.6480715025141,,East Midlands,,
426,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,CM19 5BD,53.293393,-1.074008,51.762509,0.053285,2023-12-08 16:59:00+00:00,2023-12-09 11:00:00+00:00,0,VERY SMALL,BAD,186.5801850572397,,East Midlands,,
427,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,OX14 4TE,53.293393,-1.074008,51.623911,-1.28,2023-12-08 23:59:00+00:00,2023-12-09 09:25:00+00:00,0,MEDIUM,BAD,186.220071955364,South East,East Midlands,Sutton Courtenay,
428,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,GL3 4AJ,53.293393,-1.074008,51.843283,-2.17301,2023-12-09 13:59:00+00:00,2023-12-11 08:25:00+00:00,1,MEDIUM,BAD,177.58060540429761,South West,East Midlands,Brockworth,
429,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP4 7GQ,53.293393,-1.074008,51.17534,-1.753679,2023-12-11 14:29:00+00:00,2023-12-12 06:25:00+00:00,1,VERY SMALL,BAD,240.0940560433558,South West,East Midlands,Amesbury,
430,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,BT36 7LQ,53.293393,-1.074008,54.664518,-5.932184,2023-12-12 06:59:00+00:00,2023-12-14 07:55:00+00:00,1,VERY SMALL,GOOD,352.38407011833567,,East Midlands,,
431,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP4 7GQ,53.293393,-1.074008,51.17534,-1.753679,2023-12-13 10:59:00+00:00,2023-12-13 20:25:00+00:00,0,VERY SMALL,BAD,240.0940560433558,South West,East Midlands,Amesbury,
432,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP4 7GQ,53.293393,-1.074008,51.17534,-1.753679,2023-12-14 14:29:00+00:00,2023-12-15 07:25:00+00:00,1,VERY SMALL,BAD,240.0940560433558,South West,East Midlands,Amesbury,
433,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SG18 9BJ,53.293393,-1.074008,52.099889,-0.281226,2023-12-15 06:59:00+00:00,2023-12-15 13:25:00+00:00,0,VERY SMALL,BAD,143.1037277309611,East of England,East Midlands,Northill,
434,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,BT41 4NN,53.293393,-1.074008,54.732479,-6.238003,2023-12-15 06:59:00+00:00,2023-12-19 19:25:00+00:00,0,VERY SMALL,GOOD,373.4257821257437,,East Midlands,,
435,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,RM19 1ND,53.293393,-1.074008,51.480755,0.261461,2023-12-16 07:59:00+00:00,2023-12-16 15:00:00+00:00,0,VERY SMALL,BAD,221.0548211065016,East of England,East Midlands,"Thurrock, unparished area",
436,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP4 7GQ,53.293393,-1.074008,51.17534,-1.753679,2023-12-19 10:59:00+00:00,2023-12-19 20:25:00+00:00,1,VERY SMALL,BAD,240.0940560433558,South West,East Midlands,Amesbury,
437,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,DA8 1DE,53.293393,-1.074008,51.493182,0.167098,2023-12-18 19:29:00+00:00,2023-12-19 12:25:00+00:00,0,SMALL,GOOD,217.22788094602856,London,East Midlands,"Bexley, unparished area",
438,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,BT36 7LQ,53.293393,-1.074008,54.664518,-5.932184,2023-12-19 04:59:00+00:00,2023-12-21 07:25:00+00:00,0,VERY SMALL,GOOD,352.38407011833567,,East Midlands,,
439,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,OX14 4TE,53.293393,-1.074008,51.623911,-1.28,2023-12-19 15:59:00+00:00,2023-12-20 06:25:00+00:00,0,MEDIUM,BAD,186.220071955364,South East,East Midlands,Sutton Courtenay,
440,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SN3 4FN,53.293393,-1.074008,51.595572,-1.740649,2023-12-19 13:59:00+00:00,2023-12-20 05:26:00+00:00,0,SMALL,BAD,194.1791234361959,South West,East Midlands,South Marston,
441,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,RM19 1ND,53.293393,-1.074008,51.480755,0.261461,2023-12-19 15:59:00+00:00,2023-12-20 08:55:00+00:00,1,VERY SMALL,GOOD,221.0548211065016,East of England,East Midlands,"Thurrock, unparished area",
442,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,NP16 6UD,53.293393,-1.074008,51.614678,-2.674519,2023-12-20 05:59:00+00:00,2023-12-20 12:25:00+00:00,0,SMALL,OKAY,215.9387529379306,,East Midlands,,
443,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,LE17 4XR,53.293393,-1.074008,52.463496,-1.250951,2023-12-19 18:59:00+00:00,2023-12-20 04:25:00+00:00,1,SMALL,BAD,93.07027213632539,East Midlands,East Midlands,Bitteswell with Bittesby,
444,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SS14 3WF,53.293393,-1.074008,51.588475,0.466827,2023-12-21 16:59:00+00:00,2023-12-22 08:25:00+00:00,0,SMALL,BAD,216.4992942431588,East of England,East Midlands,,
445,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,RG2 0PN,53.293393,-1.074008,51.419654,-0.973301,2023-12-23 08:59:00+00:00,2023-12-23 15:30:00+00:00,1,MEDIUM,BAD,208.52787112839258,South East,East Midlands,"Reading, unparished area",
446,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,RM19 1ND,53.293393,-1.074008,51.480755,0.261461,2023-12-23 06:59:00+00:00,2023-12-23 10:25:00+00:00,1,MEDIUM,BAD,221.0548211065016,East of England,East Midlands,"Thurrock, unparished area",
447,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,RG2 0PN,53.293393,-1.074008,51.419654,-0.973301,2023-12-27 11:59:00+00:00,2023-12-27 16:25:00+00:00,1,SMALL,GOOD,208.52787112839258,South East,East Midlands,"Reading, unparished area",
448,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,ST4 4EX,53.293393,-1.074008,52.986502,-2.182119,2023-12-27 14:32:45+00:00,2023-12-27 16:25:00+00:00,1,MEDIUM,BAD,81.43449206793494,West Midlands,East Midlands,"Stoke-on-Trent, unparished area",
449,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP4 7GQ,53.293393,-1.074008,51.17534,-1.753679,2023-12-29 17:59:00+00:00,2023-12-30 13:25:00+00:00,0,VERY SMALL,BAD,240.0940560433558,South West,East Midlands,Amesbury,
450,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP4 7GQ,53.293393,-1.074008,51.17534,-1.753679,2023-12-30 06:59:00+00:00,2023-12-30 14:25:00+00:00,0,SMALL,OKAY,240.0940560433558,South West,East Midlands,Amesbury,
451,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP4 7GQ,53.293393,-1.074008,51.17534,-1.753679,2023-12-30 10:59:00+00:00,2023-12-30 18:25:00+00:00,1,SMALL,OKAY,240.0940560433558,South West,East Midlands,Amesbury,
452,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP4 7GQ,53.293393,-1.074008,51.17534,-1.753679,2023-12-29 18:30:00+00:00,2023-12-30 17:25:00+00:00,0,SMALL,BAD,240.0940560433558,South West,East Midlands,Amesbury,
453,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,EN11 0EZ,53.293393,-1.074008,51.766224,0.009545,2023-12-28 16:59:00+00:00,2023-12-29 09:25:00+00:00,0,MEDIUM,BAD,185.0095375386396,East of England,East Midlands,"Broxbourne, unparished area",
454,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,DA2 6QA,53.293393,-1.074008,51.452153,0.265912,2023-12-29 11:59:00+00:00,2023-12-29 19:25:00+00:00,1,MEDIUM,BAD,224.09438900176747,South East,East Midlands,Stone,
455,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP4 7GQ,53.293393,-1.074008,51.17534,-1.753679,2023-12-29 18:30:00+00:00,2023-12-30 17:25:00+00:00,0,SMALL,BAD,240.0940560433558,South West,East Midlands,Amesbury,
456,Tractor Unit,Curtain-Side 13.6M Trailer,LU5 4RZ,BT29 4SW,51.893945,-0.518006,54.64754,-6.168407,2023-12-27 13:30:00+00:00,2023-12-29 06:00:00+00:00,0,VERY SMALL,GOOD,484.5952414331579,,East of England,,Dunstable
457,Tractor Unit,Curtain-Side 13.6M Trailer,CA10 2EY,DN8 5TE,54.622276,-2.710485,53.566639,-0.919839,2023-10-02 14:00:00+00:00,2023-10-02 15:00:00+00:00,0,SMALL,OKAY,165.61164824885594,Yorkshire and The Humber,North West,Hatfield,Clifton
458,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,GU19 5JB,55.003467,-3.042858,51.372105,-0.681987,2023-10-02 14:00:00+00:00,2023-10-03 15:59:00+00:00,0,VERY SMALL,BAD,433.4182995428182,South East,North West,Windlesham,Kirkandrews
459,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,NR16 2JU,53.566639,-0.919839,52.469251,0.950736,2023-10-03 18:00:00+00:00,2023-10-04 11:00:00+00:00,1,MEDIUM,BAD,174.81786897386988,East of England,Yorkshire and The Humber,Snetterton,Hatfield
460,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,HP5 1QJ,53.566639,-0.919839,51.692773,-0.592602,2023-10-04 18:00:00+00:00,2023-10-05 11:59:00+00:00,0,SMALL,GOOD,209.59674815293275,South East,Yorkshire and The Humber,Chesham,Hatfield
461,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,GL20 6EB,53.566639,-0.919839,52.004918,-2.162529,2023-10-04 18:00:00+00:00,2023-10-05 09:00:00+00:00,1,SMALL,BAD,192.77148770970237,South West,Yorkshire and The Humber,Tewkesbury,Hatfield
462,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,CM9 6TB,53.566639,-0.919839,51.715181,0.618114,2023-10-10 18:00:00+00:00,2023-10-11 15:59:00+00:00,1,SMALL,BAD,230.60656797691573,East of England,Yorkshire and The Humber,Woodham Mortimer,Hatfield
463,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,KT24 5JP,55.003467,-3.042858,51.273741,-0.395917,2023-10-11 14:00:00+00:00,2023-10-12 15:59:00+00:00,0,VERY SMALL,BAD,450.8060852484782,South East,North West,,Kirkandrews
464,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,DG1 1SE,55.003467,-3.042858,55.084356,-3.596693,2023-10-12 14:00:00+00:00,2023-10-13 15:59:00+00:00,0,VERY SMALL,OKAY,36.42393717157949,,North West,,Kirkandrews
465,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,KT15 3TH,53.566639,-0.919839,51.354599,-0.516722,2023-10-12 18:00:00+00:00,2023-10-13 09:00:00+00:00,1,MEDIUM,BAD,247.55586463086985,South East,Yorkshire and The Humber,"Runnymede, unparished area",Hatfield
466,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,EH21 8JU,55.003467,-3.042858,55.943055,-3.005624,2023-10-12 14:00:00+00:00,2023-10-16 15:59:00+00:00,0,VERY SMALL,OKAY,104.53657091086414,,North West,,Kirkandrews
467,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,GU19 5JB,55.003467,-3.042858,51.372105,-0.681987,2023-10-12 14:00:00+00:00,2023-10-16 15:59:00+00:00,0,VERY SMALL,GOOD,433.4182995428182,South East,North West,Windlesham,Kirkandrews
468,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,GU19 5JB,53.566639,-0.919839,51.372105,-0.681987,2023-10-13 16:00:00+00:00,2023-10-16 11:59:00+00:00,0,MEDIUM,BAD,244.62873806549396,South East,Yorkshire and The Humber,Windlesham,Hatfield
469,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,KT3 4PT,55.003467,-3.042858,51.401136,-0.244751,2023-10-16 14:00:00+00:00,2023-10-17 10:00:00+00:00,0,VERY SMALL,GOOD,441.8451635937137,London,North West,"Merton, unparished area",Kirkandrews
470,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,OX5 1PA,53.566639,-0.919839,51.815064,-1.310068,2023-10-16 18:00:00+00:00,2023-10-17 15:59:00+00:00,1,MEDIUM,BAD,196.5948045638423,South East,Yorkshire and The Humber,Yarnton,Hatfield
471,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,EH21 8JU,55.003467,-3.042858,55.943055,-3.005624,2023-10-18 14:00:00+00:00,2023-10-19 15:59:00+00:00,0,VERY SMALL,OKAY,104.53657091086414,,North West,,Kirkandrews
472,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,DA16 3RP,53.566639,-0.919839,51.467053,0.081267,2023-10-19 18:00:00+00:00,2023-10-20 15:59:00+00:00,1,MEDIUM,BAD,243.16195200574145,London,Yorkshire and The Humber,"Greenwich, unparished area",Hatfield
473,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,NR13 4LQ,55.003467,-3.042858,52.635673,1.457581,2023-10-19 14:00:00+00:00,2023-10-23 08:30:00+00:00,0,VERY SMALL,OKAY,395.6990251069857,East of England,North West,Blofield,Kirkandrews
474,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,HP5 1QJ,53.566639,-0.919839,51.692773,-0.592602,2023-10-20 16:00:00+00:00,2023-10-23 15:59:00+00:00,1,MEDIUM,BAD,209.59674815293275,South East,Yorkshire and The Humber,Chesham,Hatfield
475,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,NP12 0PJ,53.566639,-0.919839,51.667325,-3.190283,2023-10-23 14:00:00+00:00,2023-10-24 15:59:00+00:00,0,VERY SMALL,OKAY,261.0081112407683,,Yorkshire and The Humber,Penmaen,Hatfield
476,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,B66 2EP,53.566639,-0.919839,52.5051,-1.958912,2023-10-24 18:00:00+00:00,2023-10-25 08:00:00+00:00,0,MEDIUM,BAD,137.00587978298066,West Midlands,Yorkshire and The Humber,"Birmingham, unparished area",Hatfield
477,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,CT10 2QS,53.566639,-0.919839,51.369042,1.403156,2023-10-26 18:00:00+00:00,2023-10-27 15:59:00+00:00,1,MEDIUM,BAD,290.7019298424925,South East,Yorkshire and The Humber,Broadstairs and St. Peters,Hatfield
478,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,GL55 6PT,53.566639,-0.919839,52.085782,-1.776391,2023-10-26 18:00:00+00:00,2023-10-27 08:00:00+00:00,1,SMALL,BAD,174.48229003724506,South West,Yorkshire and The Humber,Mickleton,Hatfield
479,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,SK4 1DR,55.003467,-3.042858,53.413337,-2.170565,2023-10-31 15:00:00+00:00,2023-11-01 12:00:00+00:00,0,VERY SMALL,BAD,185.74552125343186,North West,North West,"Stockport, unparished area",Kirkandrews
480,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,BS30 7DA,53.324964,-2.758291,51.444447,-2.497657,2023-10-31 14:00:00+00:00,2023-11-01 11:00:00+00:00,1,SMALL,BAD,209.91626883863177,South West,North West,Oldland,"Halton, unparished area"
481,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,N11 3PW,53.324964,-2.758291,51.611578,-0.143669,2023-11-01 14:00:00+00:00,2023-11-02 13:00:00+00:00,1,VERY SMALL,OKAY,260.1772615798573,London,North West,"Barnet, unparished area","Halton, unparished area"
482,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,ME8 6BY,53.324964,-2.758291,51.369118,0.568841,2023-11-01 14:00:00+00:00,2023-11-02 14:30:00+00:00,1,VERY SMALL,OKAY,313.6822155184351,South East,North West,"Medway, unparished area","Halton, unparished area"
483,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,GU1 1AJ,53.324964,-2.758291,51.247484,-0.580755,2023-11-01 14:00:00+00:00,2023-11-02 09:30:00+00:00,0,SMALL,BAD,274.4682762346495,South East,North West,"Guildford, unparished area","Halton, unparished area"
484,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,SS2 4DQ,53.324964,-2.758291,51.555665,0.724353,2023-11-02 14:00:00+00:00,2023-11-03 15:00:00+00:00,1,VERY SMALL,BAD,307.3326903089896,East of England,North West,"Southend-on-Sea, unparished area","Halton, unparished area"
485,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,IV2 5BA,53.566639,-0.919839,57.470155,-4.179144,2023-11-03 16:00:00+00:00,2023-11-06 15:59:00+00:00,0,VERY SMALL,BAD,480.12115960356573,,Yorkshire and The Humber,,Hatfield
486,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,EN2 9EU,53.566639,-0.919839,51.668724,-0.066257,2023-11-03 16:00:00+00:00,2023-11-06 15:59:00+00:00,1,MEDIUM,BAD,218.82885392554059,London,Yorkshire and The Humber,"Enfield, unparished area",Hatfield
487,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,SA72 4SX,53.324964,-2.758291,51.686967,-4.88992,2023-11-07 14:00:00+00:00,2023-11-08 15:59:00+00:00,1,SMALL,BAD,232.40542720971348,,North West,Cosheston,"Halton, unparished area"
488,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,BA20 2BU,53.324964,-2.758291,50.933927,-2.653689,2023-11-08 07:00:00+00:00,2023-11-08 08:30:00+00:00,1,SMALL,BAD,266.05045373944125,South West,North West,Yeovil,"Halton, unparished area"
489,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,TR3 6LN,53.566639,-0.919839,50.228709,-5.0893,2023-11-09 18:00:00+00:00,2023-11-10 15:59:00+00:00,1,SMALL,BAD,468.59937976264155,South West,Yorkshire and The Humber,Feock,Hatfield
490,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,G68 0DA,55.003467,-3.042858,55.974345,-3.965864,2023-11-13 15:00:00+00:00,2023-11-14 08:30:00+00:00,1,VERY SMALL,BAD,122.6569075206571,,North West,,Kirkandrews
491,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,CF15 7UN,53.566639,-0.919839,51.568344,-3.252966,2023-11-13 18:00:00+00:00,2023-11-14 15:59:00+00:00,0,SMALL,BAD,272.5215068800928,,Yorkshire and The Humber,Taffs Well,Hatfield
492,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,CF15 7UN,53.566639,-0.919839,51.568344,-3.252966,2023-11-13 18:00:00+00:00,2023-11-14 15:59:00+00:00,1,SMALL,BAD,272.5215068800928,,Yorkshire and The Humber,Taffs Well,Hatfield
493,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,CF15 7UN,53.566639,-0.919839,51.568344,-3.252966,2023-11-13 18:00:00+00:00,2023-11-14 15:59:00+00:00,0,SMALL,BAD,272.5215068800928,,Yorkshire and The Humber,Taffs Well,Hatfield
494,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,HP22 5EZ,53.566639,-0.919839,51.818102,-0.739456,2023-11-15 18:00:00+00:00,2023-11-16 09:00:00+00:00,0,MEDIUM,BAD,194.8691052260839,South East,Yorkshire and The Humber,Aston Clinton,Hatfield
495,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,SA9 1EY,53.566639,-0.919839,51.7775,-3.758977,2023-11-15 15:00:00+00:00,2023-11-16 15:59:00+00:00,0,VERY SMALL,GOOD,276.1325806976564,,Yorkshire and The Humber,Ystradgynlais,Hatfield
496,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,IV30 4DE,55.003467,-3.042858,57.653603,-3.315922,2023-11-16 15:00:00+00:00,2023-11-17 15:59:00+00:00,1,VERY SMALL,OKAY,295.25412892297305,,North West,,Kirkandrews
497,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,TN14 6AA,53.566639,-0.919839,51.27411,0.1412,2023-11-16 18:00:00+00:00,2023-11-17 11:59:00+00:00,0,SMALL,BAD,264.95279585081994,South East,Yorkshire and The Humber,Sundridge with Ide Hill,Hatfield
498,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,N11 2EL,53.566639,-0.919839,51.602061,-0.1312,2023-11-16 18:00:00+00:00,2023-11-17 07:30:00+00:00,0,MEDIUM,BAD,224.92179002329945,London,Yorkshire and The Humber,"Haringey, unparished area",Hatfield
499,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,HP22 5EZ,53.566639,-0.919839,51.818102,-0.739456,2023-11-17 18:00:00+00:00,2023-11-20 09:00:00+00:00,1,MEDIUM,BAD,194.8691052260839,South East,Yorkshire and The Humber,Aston Clinton,Hatfield
